TRANSACTION_DATE,AGENCY_NAME,MERCHANT_NAME,TRANSACTION_AMOUNT,Month,DayOfWeek,AGENCY_CODE,MERCHANT_CODE,Anomaly
2013-08-23,ATTORNEY GENERAL,AMERICAN AI 0017300696130,1011.1,8,4,1,10791,-1
2013-08-24,ATTORNEY GENERAL,NIGP,1274.0,8,5,1,56840,-1
2013-09-11,ATTORNEY GENERAL,HAMPTON INNS,3792.0,9,2,1,42863,-1
2013-09-09,ATTORNEY GENERAL,D&R REPORTING & VIDEO,868.99,9,0,1,26223,-1
2013-09-06,ATTORNEY GENERAL,AMERICAN AI 0017303920844,721.6,9,4,1,11365,-1
2013-09-07,ATTORNEY GENERAL,XPEDX-INTL PAPER,1633.84,9,5,1,86466,-1
2013-09-09,ATTORNEY GENERAL,AMERICAN AI 0017303920958,395.6,9,0,1,11391,-1
2013-09-10,ATTORNEY GENERAL,CENTRAL PURCHASING DIVISI,1650.0,9,1,1,23853,-1
2013-10-02,ATTORNEY GENERAL,COCKLE PRINTING,1538.64,10,2,1,24883,-1
2013-10-02,ATTORNEY GENERAL,AMERICAN AI 0017309219703,583.6,10,2,1,11938,-1
2013-10-17,ATTORNEY GENERAL,AMERICAN AI 0017312696420,769.6,10,3,1,12456,-1
2013-10-17,ATTORNEY GENERAL,AMERICAN AI 0017312696416,655.6,10,3,1,12455,-1
2013-10-18,ATTORNEY GENERAL,AMERICAN AI 0017312696452,874.8,10,4,1,12468,-1
2013-10-18,ATTORNEY GENERAL,AMERICAN AI 0017312696451,540.6,10,4,1,12467,-1
2013-10-21,ATTORNEY GENERAL,AMERICAN AI 0017314436547,721.6,10,0,1,12615,-1
2013-10-16,ATTORNEY GENERAL,HAMPTON INNS,3762.0,10,2,1,42863,-1
2013-10-16,ATTORNEY GENERAL,QUIK PRINT OKLAHOMA CITY,2840.54,10,2,1,65995,-1
2013-10-10,ATTORNEY GENERAL,AMERICAN AI 0017311688377,565.6,10,3,1,12388,-1
2013-10-10,ATTORNEY GENERAL,CENTRAL PRINTING,1841.25,10,3,1,23850,-1
2013-09-30,ATTORNEY GENERAL,AMA CATALOG ORDER,97.42,9,0,1,7976,-1
2013-10-01,ATTORNEY GENERAL,XPEDX-INTL PAPER,1571.0,10,1,1,86466,-1
2013-10-07,ATTORNEY GENERAL,UNITED      0167310666954,1143.8,10,0,1,81014,-1
2013-10-15,ATTORNEY GENERAL,PEAK UPTIME,1765.0,10,1,1,64414,-1
2013-10-26,ATTORNEY GENERAL,ADI ASPEN PUBLISHERS,-96.48,10,5,1,1057,-1
2013-10-25,ATTORNEY GENERAL,WME TULSA WORLD SUB,1008.0,10,4,1,86040,-1
2013-10-29,ATTORNEY GENERAL,ADI ASPEN PUBLISHERS,1304.1,10,1,1,1057,-1
2013-11-25,ATTORNEY GENERAL,COURTS/USDC-OK-WD,400.0,11,0,1,25509,-1
2013-11-20,ATTORNEY GENERAL,AMERICAN AI 0017319461814,-451.6,11,2,1,12993,-1
2013-11-08,ATTORNEY GENERAL,"EAGLE SOFTWARE, IN",3910.0,11,4,1,30547,-1
2013-11-08,ATTORNEY GENERAL,AMERICAN AI 0017317801395,1586.6,11,4,1,12839,-1
2013-11-09,ATTORNEY GENERAL,ADI ASPEN PUBLISHERS,257.4,11,5,1,1057,-1
2013-11-13,ATTORNEY GENERAL,HAMPTON INNS,3762.0,11,2,1,42863,-1
2013-11-26,ATTORNEY GENERAL,AMERICAN AI 0017363897426,597.6,11,1,1,13181,-1
2013-11-26,ATTORNEY GENERAL,THE RITZ-CARLTON NEW ORL,-578.91,11,1,1,78337,-1
2013-11-05,ATTORNEY GENERAL,AMERICAN AI 0017317801270,721.6,11,1,1,12800,-1
2013-11-06,ATTORNEY GENERAL,AED BRANDS,119.0,11,2,1,1182,-1
2013-11-06,ATTORNEY GENERAL,AED BRANDS,1295.0,11,2,1,1182,-1
2013-11-13,ATTORNEY GENERAL,DMI  DELL K-12/GOVT,4001.46,11,2,1,29841,-1
2013-11-05,ATTORNEY GENERAL,XPEDX-INTL PAPER,1616.97,11,1,1,86466,-1
2013-11-04,ATTORNEY GENERAL,SOUTHWES    5262160013266,-523.8,11,0,1,70053,-1
2013-11-04,ATTORNEY GENERAL,AT&T PREMIER EBIL,1225.64,11,0,1,20497,-1
2013-11-15,ATTORNEY GENERAL,AMAZON MKTPLACE PMTS,239.0,11,4,1,7994,-1
2013-11-15,ATTORNEY GENERAL,AMERICAN AI 0017319461765,-360.8,11,4,1,12974,-1
2013-11-15,ATTORNEY GENERAL,AMERICAN AI 0017319461847,721.6,11,4,1,13001,-1
2013-11-12,ATTORNEY GENERAL,AMERICAN AI 0017317801395,-1586.6,11,1,1,12839,-1
2013-11-15,ATTORNEY GENERAL,AMERICAN AI 0017319461846,721.6,11,4,1,13000,-1
2013-11-13,ATTORNEY GENERAL,AMERICAN AI 0017317801491,-360.8,11,2,1,12864,-1
2013-11-18,ATTORNEY GENERAL,AMERICAN AI 0017319461941,721.6,11,0,1,13024,-1
2013-11-15,ATTORNEY GENERAL,THOMSON WEST TCD,2470.4,11,4,1,78576,-1
2013-11-19,ATTORNEY GENERAL,IMPRIMATUR PRESS,3886.0,11,1,1,44583,-1
2013-11-13,ATTORNEY GENERAL,A.E.L.E. INC,1690.0,11,2,1,496,-1
2013-11-14,ATTORNEY GENERAL,THOMSON WEST TCD,3661.97,11,3,1,78576,-1
2013-11-14,ATTORNEY GENERAL,THOMSON WEST TCD,11404.03,11,3,1,78576,-1
2013-11-14,ATTORNEY GENERAL,THOMSON WEST TCD,11373.85,11,3,1,78576,-1
2013-11-14,ATTORNEY GENERAL,THOMSON WEST TCD,3661.97,11,3,1,78576,-1
2013-12-02,ATTORNEY GENERAL,AMERICAN AI 0017363897413,-565.6,12,0,1,13179,-1
2013-12-12,ATTORNEY GENERAL,XPEDX-INTL PAPER,1571.0,12,3,1,86466,-1
2013-12-11,ATTORNEY GENERAL,AMERICAN AI 0017367837594,360.8,12,2,1,13764,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,20.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,20.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,20.0,12,5,1,73876,-1
2013-12-05,ATTORNEY GENERAL,VALUE LINE PUBLISHING,1850.0,12,3,1,84571,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,20.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,34.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,20.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,17.0,12,5,1,73876,-1
2013-12-07,ATTORNEY GENERAL,STAPLES,9.5,12,5,1,73876,-1
2013-12-09,ATTORNEY GENERAL,JOURNYHSE   FRY,25.0,12,0,1,48604,-1
2013-12-04,ATTORNEY GENERAL,THE RITZ-CARLTON NEW ORL,-192.97,12,2,1,78337,-1
2013-12-09,ATTORNEY GENERAL,WALKER STAMP & SEAL,80.0,12,0,1,85210,-1
2013-12-02,ATTORNEY GENERAL,SOUTHWES    5262174773105,347.3,12,0,1,70565,-1
2013-12-02,ATTORNEY GENERAL,AMERICAN AI 0017366174286,225.8,12,0,1,13579,-1
2013-12-03,ATTORNEY GENERAL,STAPLES,1261.03,12,1,1,73876,-1
2013-12-02,ATTORNEY GENERAL,JOURNYHSE   BATES,25.0,12,0,1,47373,-1
2013-12-02,ATTORNEY GENERAL,JOURNYHSE   BATES,25.0,12,0,1,47373,-1
2013-12-02,ATTORNEY GENERAL,COX OKLAHOMA COMM SV,26.66,12,0,1,25637,-1
2013-12-02,ATTORNEY GENERAL,COX OKLAHOMA COMM SV,151.88,12,0,1,25637,-1
2013-12-02,ATTORNEY GENERAL,PROFESSIONAL REPORTERS,663.02,12,0,1,65518,-1
2013-12-02,ATTORNEY GENERAL,D&R REPORTING & VIDEO,149.05,12,0,1,26223,-1
2013-12-02,ATTORNEY GENERAL,AT&T PREMIER EBIL,87.52,12,0,1,20497,-1
2013-12-18,ATTORNEY GENERAL,AT&T PREMIER EBIL,612.82,12,2,1,20497,-1
2013-12-27,ATTORNEY GENERAL,THOMSON WEST TCD,3865.58,12,4,1,78576,-1
2013-12-27,ATTORNEY GENERAL,THOMSON WEST TCD,11364.8,12,4,1,78576,-1
2013-12-17,ATTORNEY GENERAL,SHI CORP,6434.0,12,1,1,68347,-1
2013-12-14,ATTORNEY GENERAL,AMERICAN AI 0017317801292,-499.6,12,5,1,12803,-1
2013-12-16,ATTORNEY GENERAL,WALKER STAMP & SEAL,80.0,12,0,1,85210,-1
2013-12-17,ATTORNEY GENERAL,ACADEMY SPORTS #88,165.79,12,1,1,725,-1
2013-12-30,ATTORNEY GENERAL,EUREKA WATER COMPANY,522.6,12,0,1,31598,-1
2013-12-11,ATTORNEY GENERAL,AMERICAN AI 0017366174492,-490.8,12,2,1,13636,-1
2013-12-09,ATTORNEY GENERAL,AMERICAN AI 0017366174492,130.0,12,0,1,13636,-1
2013-12-19,ATTORNEY GENERAL,THOMSON WEST TCD,1369.2,12,3,1,78576,-1
2013-12-24,ATTORNEY GENERAL,AMA CATALOG ORDER,67.87,12,1,1,7976,-1
2013-12-23,ATTORNEY GENERAL,AMERICAN AI 0017369143235,329.6,12,0,1,13861,-1
2013-12-23,ATTORNEY GENERAL,JOURNYHSE   JARVIS,25.0,12,0,1,49327,-1
2013-12-18,ATTORNEY GENERAL,DMI  DELL K-12/GOVT,3723.18,12,2,1,29841,-1
2013-12-28,ATTORNEY GENERAL,STAPLES,47.24,12,5,1,73876,-1
2013-12-28,ATTORNEY GENERAL,STAPLES,7.85,12,5,1,73876,-1
2013-12-28,ATTORNEY GENERAL,STAPLES,7.85,12,5,1,73876,-1
2013-12-28,ATTORNEY GENERAL,STAPLES,28.0,12,5,1,73876,-1
2013-12-28,ATTORNEY GENERAL,STAPLES,7.85,12,5,1,73876,-1
2013-12-14,ATTORNEY GENERAL,SHI CORP,9994.0,12,5,1,68347,-1
2013-12-15,ATTORNEY GENERAL,STAPLES,5.0,12,6,1,73876,-1
2013-12-15,ATTORNEY GENERAL,STAPLES,78.38,12,6,1,73876,-1
2013-12-15,ATTORNEY GENERAL,STAPLES,27.8,12,6,1,73876,-1
2013-12-20,ATTORNEY GENERAL,STEVE MEADOR & ASSOCIATES,1168.25,12,4,1,76399,-1
2013-12-20,ATTORNEY GENERAL,STEVE MEADOR & ASSOCIATES,660.25,12,4,1,76399,-1
2013-12-21,ATTORNEY GENERAL,STAPLES,407.95,12,5,1,73876,-1
2014-01-29,ATTORNEY GENERAL,DMI  DELL K-12/GOVT,2000.0,1,2,1,29841,-1
2014-01-27,ATTORNEY GENERAL,KNOWBE4 LLC,1791.0,1,0,1,52476,-1
2014-01-28,ATTORNEY GENERAL,DEPT OF CORRECTIONS,630.67,1,1,1,29489,-1
2014-01-27,ATTORNEY GENERAL,OFFICEMAX #5510,1128.4,1,0,1,57350,-1
2014-01-21,ATTORNEY GENERAL,BECKER GALLAGHER LEGAL,6069.9,1,1,1,21517,-1
2014-01-17,ATTORNEY GENERAL,CENTRAL PRINTING,3180.0,1,4,1,23850,-1
2014-01-17,ATTORNEY GENERAL,AMERICAN AI 0017374559657,572.0,1,4,1,14593,-1
2014-01-14,ATTORNEY GENERAL,UNITED      0167372514760,-262.0,1,1,1,81533,-1
2014-01-16,ATTORNEY GENERAL,AMERICAN AI 0017374559573,480.0,1,3,1,14575,-1
2014-01-22,ATTORNEY GENERAL,CENTRAL PRINTING,1175.0,1,2,1,23850,-1
2014-01-14,ATTORNEY GENERAL,AMERICAN AI 0017373472175,722.0,1,1,1,14544,-1
2013-12-28,ATTORNEY GENERAL,AMERICAN AI 0012183100944,-360.8,12,5,1,8558,-1
2013-12-30,ATTORNEY GENERAL,AT&T PREMIER EBIL,162.18,12,0,1,20497,-1
2014-01-07,ATTORNEY GENERAL,AMERICAN AI 0017371421985,464.0,1,1,1,14093,-1
2014-01-08,ATTORNEY GENERAL,DEPT OF CORRECTIONS,921.2,1,2,1,29489,-1
2014-01-08,ATTORNEY GENERAL,AMERICAN AI 0017372514835,405.0,1,2,1,14273,-1
2014-01-06,ATTORNEY GENERAL,AMERICAN AI 0017371421901,374.0,1,0,1,14067,-1
2014-01-09,ATTORNEY GENERAL,HAMPTON INNS,3400.0,1,3,1,42863,-1
2014-01-14,ATTORNEY GENERAL,THE JOURNAL RECORD PUBLIS,2550.0,1,1,1,78154,-1
2014-01-14,ATTORNEY GENERAL,DEPT OF CORRECTIONS,1616.24,1,1,1,29489,-1
2014-01-14,ATTORNEY GENERAL,DEPT OF CORRECTIONS,1461.81,1,1,1,29489,-1
2014-01-14,ATTORNEY GENERAL,THOMSON WEST TCD,1369.2,1,1,1,78576,-1
2014-01-14,ATTORNEY GENERAL,THOMSON WEST TCD,3865.58,1,1,1,78576,-1
2014-01-14,ATTORNEY GENERAL,D J WSJ.COM/BARRON.COM,455.0,1,1,1,26214,-1
2014-01-14,ATTORNEY GENERAL,GABLE & GOTWALS,991.25,1,1,1,41604,-1
2014-01-22,ATTORNEY GENERAL,AMERICAN AI 0017375984623,722.0,1,2,1,15087,-1
2014-01-09,ATTORNEY GENERAL,AMERICAN AI 0017372514930,580.0,1,3,1,14290,-1
2014-01-09,ATTORNEY GENERAL,AMERICAN AI 0017372514885,621.0,1,3,1,14283,-1
2014-01-11,ATTORNEY GENERAL,ADI ASPEN PUBLISHERS,356.0,1,5,1,1057,-1
2013-07-28,OKLAHOMA AERONAUTICS COMMISSION,AIRPORT CONSULTANTS COUNC,475.0,7,6,78,7541,-1
2013-07-28,OKLAHOMA AERONAUTICS COMMISSION,AIRPORT CONSULTANTS COUNC,475.0,7,6,78,7541,-1
2013-10-05,OKLAHOMA AERONAUTICS COMMISSION,AAAE,595.0,10,5,78,523,-1
2013-07-08,STATE BANKING DEPARTMENT,"ECAPITOL, LLC",3300.0,7,0,103,30698,-1
2013-09-23,STATE BANKING DEPARTMENT,CANNON FINANCIAL INST.,4350.0,9,0,103,23395,-1
2013-09-11,STATE BANKING DEPARTMENT,GRADUATE SCHOOL OF BAN,4375.0,9,2,103,42306,-1
2013-11-18,STATE BANKING DEPARTMENT,ABA AMERICAN BANKERS,1290.0,11,0,103,617,-1
2013-07-22,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PAPER PLUS 20400204065,4140.0,7,0,60,62411,-1
2013-07-19,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICANPRO,4703.17,7,4,60,19573,-1
2013-07-20,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,6667.86,7,5,60,86466,-1
2013-07-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,O REILLY AUTO 00050559,4750.8,7,2,60,57185,-1
2013-07-25,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CONSTRUCTION DIVISION,9048.75,7,3,60,25239,-1
2013-07-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICE-WEB S,11207.08,7,2,60,61502,-1
2013-07-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICE-WEB S,9808.46,7,2,60,61502,-1
2013-07-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,"SHAWVER & SON, INC.",4575.0,7,2,60,68151,-1
2013-07-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LOVE ENVELOPES,4834.74,7,1,60,53855,-1
2013-07-12,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICE-WEB S,12311.47,7,4,60,61502,-1
2013-07-12,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICE-WEB S,8953.68,7,4,60,61502,-1
2013-07-12,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AIR CYCLE OFFICE,3900.69,7,4,60,7469,-1
2013-07-15,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LOVE ENVELOPES,3458.5,7,0,60,53855,-1
2013-07-15,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,REGAL PLASTIC/GRAPHICS,4508.0,7,0,60,66477,-1
2013-06-27,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,BOB HOWARD PDC,3986.57,6,3,60,22428,-1
2013-07-03,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,BRUCE JOHNSON CONSTRUC,4850.0,7,2,60,22806,-1
2013-07-03,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PIKEPASS RECYCLING,10023.35,7,2,60,64775,-1
2013-07-02,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,STANDLEY SYSTEMS LLC,5679.48,7,1,60,73859,-1
2013-07-02,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,MSC,3938.88,7,1,60,55911,-1
2013-07-29,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,IPN/PAYMENTNETWORK,3936.0,7,0,60,46082,-1
2013-07-30,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,3455.2,7,1,60,86466,-1
2013-07-30,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,"INTEGRATED LABELS, INC",4139.52,7,1,60,45151,-1
2013-08-20,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,NAPA STORE 4288007,4597.75,8,1,60,56278,-1
2013-08-07,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,STANDLEY SYSTEMS LLC,9466.01,8,2,60,73859,-1
2013-08-14,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PAYPAL  KELLYSPLUMB,4850.0,8,2,60,63462,-1
2013-08-13,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,FERGUSON ENTERPRISES #88,5036.0,8,1,60,40521,-1
2013-08-09,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PIKEPASS RECYCLING,8821.88,8,4,60,64775,-1
2013-08-10,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,3023.3,8,5,60,86466,-1
2013-08-10,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,3023.3,8,5,60,86466,-1
2013-08-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,8638.0,8,4,60,86466,-1
2013-08-28,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,P & K EQUIPMENT,4383.94,8,2,60,62210,-1
2013-08-28,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,6478.5,8,2,60,86466,-1
2013-08-27,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SKC COMMUNICATION PRODUCT,4232.0,8,1,60,68594,-1
2013-08-29,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,WINGFOOT COMMERCIAL TI,10105.53,8,3,60,85877,-1
2013-09-22,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMAZON MKTPLACE PMTS,153.74,9,6,60,7994,-1
2013-09-07,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,2875.58,9,5,60,86466,-1
2013-09-04,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,THE CARPET STORE,4418.26,9,2,60,77932,-1
2013-09-08,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CROWNE PLAZA AVENUE,715.89,9,6,60,25846,-1
2013-09-09,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,THE CARPET STORE,3406.62,9,0,60,77932,-1
2013-09-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PIKEPASS RECYCLING,11029.2,9,2,60,64775,-1
2013-09-13,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,4950.0,9,4,60,19548,-1
2013-09-12,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PROPERTY DIST,7200.0,9,3,60,65573,-1
2013-09-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,15228.35,9,1,60,61503,-1
2013-09-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,15656.26,9,1,60,61503,-1
2013-09-24,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,TW TIRE OKC TRUCKTIRE,6140.6,9,1,60,79463,-1
2013-10-25,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,DMI  DELL K-12/GOVT,5150.0,10,4,60,29841,-1
2013-10-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,BRUCE JOHNSON CONSTRUC,3750.0,10,2,60,22806,-1
2013-10-08,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,STANDLEY SYSTEMS LLC,6657.47,10,1,60,73859,-1
2013-10-14,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,14126.15,10,0,60,61503,-1
2013-10-14,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,10923.1,10,0,60,61503,-1
2013-10-14,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,HI-TECH PLUMBING & LEAK D,4600.0,10,0,60,43285,-1
2013-10-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,3960.0,10,4,60,19548,-1
2013-10-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,4950.0,10,4,60,19548,-1
2013-10-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SIMPLEX GRINNELL WEB P,3963.91,10,4,60,68548,-1
2013-10-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,ADDTRONICS,3094.0,10,4,60,1050,-1
2013-09-30,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,3960.0,9,0,60,19548,-1
2013-10-03,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,WINGFOOT COMMERCIAL TI,4721.83,10,3,60,85877,-1
2013-10-04,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PIKEPASS RECYCLING,9490.34,10,4,60,64775,-1
2013-10-04,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CENTER OF FAMILY LOVE,13496.97,10,4,60,23813,-1
2013-10-04,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LEON CANNON LOGISTICS,5000.0,10,4,60,53122,-1
2013-10-01,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CUSTOM USB PRODUCTS,3139.24,10,1,60,26023,-1
2013-10-02,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LEON CANNON LOGISTICS,4250.0,10,2,60,53122,-1
2013-10-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PROFESSIONAL TREE CARE OF,4900.0,10,2,60,65520,-1
2013-10-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,7489.37,10,2,60,86466,-1
2013-10-23,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,ATLAS SALES AND RENTALS,3521.0,10,2,60,20545,-1
2013-10-22,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LOVE ENVELOPES,4372.0,10,1,60,53855,-1
2013-10-01,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SOUTH CENTRAL INDUSTRIES,4316.4,10,1,60,68957,-1
2013-10-21,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,WCI WCI OF OKLAHOMA,2074.73,10,0,60,85355,-1
2013-10-21,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CITY GLASS OF TULSA,3350.0,10,0,60,24499,-1
2013-11-26,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PAPER PLUS 20400204065,3160.0,11,1,60,62411,-1
2013-11-20,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,LUBER BROS INC,6836.94,11,2,60,53969,-1
2013-11-21,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SIMPLEX GRINNELL WEB P,3814.01,11,3,60,68548,-1
2013-11-22,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,XPEDX-INTL PAPER,5833.33,11,4,60,86466,-1
2013-11-25,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PAPER PLUS 20400204065,2216.0,11,0,60,62411,-1
2013-11-25,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SAFETY & SECURITY SE,2518.32,11,0,60,67262,-1
2013-11-25,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CENTER OF FAMILY LOVE,3181.95,11,0,60,23813,-1
2013-11-21,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,QUALITY FENCE CO INC  J C,4850.0,11,3,60,65916,-1
2013-11-05,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,TW TIRE OKC TRUCKTIRE,5717.58,11,1,60,79463,-1
2013-11-07,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,STANDLEY SYSTEMS LLC,4563.28,11,3,60,73859,-1
2013-11-06,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,12145.48,11,2,60,61503,-1
2013-11-06,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,OKC UTILITY SERVICEWEB S,14476.22,11,2,60,61503,-1
2013-11-08,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,3960.0,11,4,60,19548,-1
2013-11-08,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMERICAN TRAINCO INC,2970.0,11,4,60,19548,-1
2013-11-10,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AMAZON MKTPLACE PMTS,39.77,11,6,60,7994,-1
2013-11-01,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,BRUCE JOHNSON CONSTRUC,4950.0,11,4,60,22806,-1
2013-11-06,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,NAPA STORE 4288007,5650.7,11,2,60,56278,-1
2013-11-06,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,O REILLY AUTO 00050559,6941.6,11,2,60,57185,-1
2013-11-06,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,BOB HOWARD PDC,2761.41,11,2,60,22428,-1
2013-11-11,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,MAC SYSTEMS,2280.0,11,0,60,54142,-1
2013-11-04,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CENTER OF FAMILY LOVE,6220.96,11,0,60,23813,-1
2013-11-01,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PAPER PLUS 20400204065,4765.95,11,4,60,62411,-1
2013-11-19,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,WCI WCI OF OKLAHOMA,2648.25,11,1,60,85355,-1
2013-11-19,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PROPERTY DIST,14000.0,11,1,60,65573,-1
2013-11-20,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SIMPLEX GRINNELL WEB P,6439.52,11,2,60,68548,-1
2013-11-13,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,SIMPLEX GRINNELL WEB P,23135.52,11,2,60,68548,-1
2013-11-12,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,PIKEPASS RECYCLING,10795.37,11,1,60,64775,-1
2013-11-13,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,WARFEL BODY SHOP INC,2800.0,11,2,60,85255,-1
2013-11-15,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,CLAMPITT PAPER OKLAHOMA,3379.7,11,4,60,24680,-1
2013-11-15,OFFICE OF MANAGEMENT AND ENTERPRISE SERV,AT&T PREMIER EBIL,2741.42,11,4,60,20497,-1
